id,sellValue,buyValue,sellDay,buyDay
4983,266,100110,126,1126
4984,135,100109,2080,4861
4985,237,100045,1019,1070
4986,189,100118,1575,3719
4987,145,100079,299,521
4988,135,100099,1868,2135
4989,192,100117,3795,5547
4990,128,100122,6901,8047
4991,179,100124,1,300
4992,136,100115,1603,2674
4993,167,100082,917,3010
4994,126,100104,422,775
4995,155,100104,12,6163
4996,153,100082,525,3583
4997,130,100107,4333,8547
4998,131,100095,435,507
4999,143,99946,769,1210
5000,160,100122,2504,4249
5001,129,100098,5523,6813
5002,379,100111,294,557
5003,129,100051,7267,7872
5004,198,100115,348,2342
5005,135,100102,7066,7367
5006,140,100104,3215,3578
5007,387,100048,672,930
5008,126,100114,1157,2846
5009,157,100102,1231,3087
5010,130,100122,4360,8535
5011,167,100109,927,1950
5012,128,100087,464,6003
5013,127,100117,838,3353
5014,153,100120,1631,1821
5015,230,100058,1057,1181
5016,132,100097,5233,7657
5017,137,100087,4131,6175
5018,207,100094,405,413
5019,135,100040,5107,6198
5020,143,100123,1326,4572
5021,155,100076,4311,4556
5022,157,100067,2372,2616
5023,143,100124,2983,3541
5024,158,100087,1949,5563
5025,129,100111,1623,1961
5026,145,100116,3979,6058
5027,127,100093,2912,4106
5028,132,100114,1529,1586
5029,164,100115,985,2302
5030,139,100111,2072,5288
5031,165,100054,433,1050
5032,134,100117,1776,3219
5033,191,100121,291,493
5034,188,100104,2080,4711
5035,152,100102,1412,2609
5036,203,100087,640,936
5037,129,100093,2886,5031
5038,184,100124,498,1806
5039,142,100118,2664,8080
5040,147,100095,5600,6022
5041,314,99965,742,1547
5042,298,99992,597,921
5043,137,100115,3026,4065
5044,166,100101,4,184
5045,153,100112,1737,4351
5046,128,100109,683,6634
5047,141,100108,3947,7107
5048,214,100087,1039,1235
5049,127,100117,3376,7411
5050,138,100036,3040,3813
5051,138,100108,4998,7491
5052,403,100055,548,859
5053,126,100083,4507,4608
5054,178,100054,662,771
5055,211,100094,154,323
5056,171,100115,535,1724
5057,138,100079,3115,6382
5058,135,100086,5160,8748
5059,136,100098,7074,9560
5060,171,100027,519,1016
5061,163,100012,1453,1773
5062,138,100122,1102,1918
5063,128,100119,5660,9084
5064,133,100114,572,2064
5065,136,100120,6354,8984
5066,126,100098,2084,5177
5067,147,100073,312,1063
5068,132,99775,811,1369
5069,149,100114,1634,6151
5070,140,100103,1108,1705
5071,131,100114,1364,1372
5072,182,100117,1728,1920
5073,131,100121,3939,6268
5074,156,100113,2004,9347
5075,161,100114,6010,6859
5076,137,100058,3782,4453
5077,128,100111,2736,4517
5078,150,100113,6098,7160
5079,138,100017,1414,1985
5080,192,100115,5020,5726
5081,133,100122,876,7339
5082,246,100124,370,882
5083,125,100081,5598,5877
5084,150,99998,1764,1793
5085,129,99983,1083,1252
5086,129,100113,2150,2504
5087,129,100124,4116,8178
5088,163,100120,1149,1684
5089,134,100104,3538,6654
5090,237,100106,397,968
5091,143,100062,4615,4927
5092,146,100099,2258,4499
5093,142,100120,4286,4903
5094,145,100117,2977,4119
5095,131,100122,3488,4429
5096,134,100114,996,1607
5097,291,100079,507,1133
5098,149,100118,4670,5316
5099,180,100027,828,875
5100,140,100120,1662,4788
5101,156,100066,1208,1358
5102,226,100048,181,807
5103,158,100110,1600,5497
5104,151,100119,3965,3998
5105,128,100120,1095,2671
5106,172,100104,9416,9472
5107,214,100037,278,410
5108,143,100090,3233,4726
5109,143,100109,3650,5960
5110,191,99933,1010,1962
5111,208,100072,217,334
5112,139,100119,5070,7007
5113,127,100081,796,3109
5114,138,100105,1521,1897
5115,137,100116,3951,6557
5116,144,100106,7238,9747
5117,134,100115,927,6270
5118,132,100104,2337,5634
5119,142,100123,676,5595
5120,148,100111,2398,3146
5121,130,100120,2141,3699
5122,152,100107,2143,2784
5123,126,100113,641,2214
5124,153,100112,6,4112
5125,135,99806,623,1355
5126,153,100116,827,1944
5127,188,100095,324,494
5128,132,100096,3692,6309
5129,175,100050,2549,2962
5130,142,100123,1039,3114
5131,164,100090,2748,4555
5132,167,100118,1413,2034
5133,143,100120,2117,7496
5134,139,100123,1656,3222
5135,127,100081,2528,3084
5136,146,100123,6446,8517
5137,138,100109,3240,6869
5138,126,100121,655,1973
5139,126,100115,986,5839
5140,125,100110,5134,5335
5141,136,100116,3410,3457
5142,129,100116,1095,1254
5143,127,100089,3229,4190
5144,138,100121,2791,3566
5145,130,100094,4937,6022
5146,155,100085,1722,1873
5147,147,100077,1329,5718
5148,130,100116,951,1701
5149,126,100112,2889,3259
5150,274,100066,577,1038
5151,142,100061,206,565
5152,186,100101,1447,3388
5153,142,100082,64,232
5154,130,100046,1523,2128
5155,195,100077,532,1495
5156,126,100119,8105,9393
5157,127,100103,177,325
5158,157,100118,7245,7549
5159,146,100079,4897,7000
5160,168,100101,1441,1703
5161,140,100084,7167,7378
5162,147,100117,1642,3339
5163,163,100123,384,1893
5164,162,100083,2725,5494
5165,161,100076,557,1556
5166,133,100104,3079,3308
5167,125,100111,4128,6576
5168,150,100101,1201,2204
5169,125,100116,1798,2236
5170,155,100121,452,553
5171,161,100124,4172,7904
5172,152,100124,379,1448
5173,144,100100,2699,7733
5174,190,100122,5316,6265
5175,140,100111,5242,5621
5176,134,100116,6713,7868
5177,185,100040,1981,2078
5178,234,100111,575,813
5179,125,100000,1612,2328
5180,133,100123,7451,9716
5181,150,100111,589,677
5182,135,100105,42,1559
5183,127,100076,6583,6648
5184,150,100092,210,1758
5185,136,100124,1768,2382
5186,236,100076,1968,2073
5187,163,100090,91,700
5188,135,100105,926,4202
5189,174,100060,25,152
5190,415,99977,899,1413
5191,180,100117,3547,3921
5192,128,100065,2133,2960
5193,184,100004,733,771
5194,135,100115,3140,4356
5195,126,100087,1102,1678
5196,173,100109,2222,3067
5197,133,100124,2578,9667
5198,161,100119,2663,4913
5199,210,100108,1258,1427
5200,136,100017,4,1305
5201,151,100113,844,2140
5202,254,99897,2245,2595
5203,135,100104,4514,5325
5204,174,100100,2449,2824
5205,127,100118,2244,3090
5206,138,100109,7537,8303
5207,126,100108,50,1509
5208,153,100114,616,1576
5209,157,100008,1239,1503
5210,141,100096,3072,3197
5211,175,100117,68,1490
5212,136,100115,2916,7908
5213,152,100120,2093,3926
5214,228,100068,349,491
5215,172,100120,1280,1427
5216,153,100079,1723,3613
5217,190,100069,1946,1971
5218,182,100120,3579,4542
5219,139,100122,1865,8871
5220,148,100119,990,2136
5221,165,100109,925,1194
5222,134,100106,1630,5486
5223,181,100080,91,2490
5224,234,100119,2195,3036
5225,134,100109,5957,8938
5226,138,100123,3790,4170
5227,133,100047,1057,1630
5228,163,100116,6444,7183
5229,147,100105,1052,4374
5230,140,100113,319,2652
5231,149,100071,290,1089
5232,148,100095,261,2166
5233,144,100116,3053,3547
5234,176,100098,1724,3151
5235,134,100080,1848,2117
5236,195,100102,669,877
5237,150,100117,2534,5793
5238,137,100115,330,6882
5239,222,100117,75,2600
5240,143,100112,182,4458
5241,128,100082,3313,4997
5242,129,100115,4070,9276
5243,167,100118,71,5674
5244,128,100118,407,7935
5245,160,100094,6294,6507
5246,140,100085,3961,4039
5247,151,100092,5306,7578
5248,181,100107,317,1259
5249,132,100101,2987,4921
5250,127,100112,4331,4866
5251,131,100122,4640,7639
5252,220,100097,265,437
5253,180,100119,1668,1973
5254,140,100047,3843,5497
5255,133,100103,218,4498
5256,137,100110,6742,6831
5257,130,100087,6932,7837
5258,140,100075,7364,8046
5259,138,100122,508,1386
5260,128,100111,5058,6816
5261,145,100118,850,1599
5262,140,100106,6729,7066
5263,156,100120,1949,4323
5264,282,100109,737,1005
5265,132,100114,855,6346
5266,126,100106,2932,4267
5267,137,100111,8384,8413
5268,130,100116,1152,4095
5269,140,100116,408,1135
5270,143,100103,3580,5449
5271,166,100122,1082,2334
5272,136,100104,2250,3746
5273,153,100045,572,834
5274,126,100015,3602,4108
5275,131,100114,3028,4824
5276,135,100029,578,1661
5277,132,100092,1570,1864
5278,132,100124,688,1210
5279,129,100100,3394,4491
5280,165,100092,2126,2423
5281,171,100121,597,3463
5282,139,100103,1424,1563
5283,136,100120,2616,6800
5284,132,100096,6125,6719
5285,203,100104,1958,3104
5286,160,100096,5032,5433
5287,179,99886,2046,2112
5288,128,100107,919,5979
5289,129,100086,6554,9041
5290,143,100123,317,4637
5291,128,100116,7709,8562
5292,239,100120,73,218
5293,130,100091,2203,3133
5294,125,100117,6998,8323
5295,193,99995,571,2131
5296,140,100104,2777,2784
5297,154,100095,4167,5454
5298,131,100120,4059,6868
5299,137,100115,3424,4169
5300,133,100124,1673,3106
5301,132,100115,2773,4597
5302,244,100114,2413,2849
5303,142,100123,7886,8362
5304,132,100123,1358,1473
5305,159,100104,480,1111
5306,139,100069,269,1556
5307,128,100113,586,5191
5308,248,100088,1649,1739
5309,140,100111,1704,5038
5310,147,100124,3612,5615
5311,126,100086,1182,2463
5312,128,100122,4650,6914
5313,158,100100,437,2425
5314,127,100123,1868,4701
5315,135,100105,1956,3761
5316,137,99965,1771,2081
5317,146,100039,728,806
5318,134,100114,1945,5425
5319,129,100077,1344,2521
5320,144,100112,594,619
5321,126,100087,3901,4656
5322,144,100052,239,1731
5323,129,100115,3467,3637
5324,128,100086,1645,3941
5325,127,100081,1550,3728
5326,128,100104,4690,5962
5327,198,100052,341,1157
5328,198,100072,873,2070
5329,129,100102,3418,3743
5330,174,100112,1574,3883
5331,125,100106,4617,5096
5332,173,100050,514,3283
5333,154,100119,1119,1367
5334,157,100117,1303,1458
5335,146,100040,1056,1265
5336,139,100114,3770,7284
5337,152,100123,1357,1889
5338,181,100122,2256,4527
5339,125,100124,5558,7510
5340,136,100108,5082,5775
5341,154,100075,1885,7865
5342,251,100071,51,850
5343,130,100089,476,2571
5344,150,100117,499,794
5345,138,100099,1666,2671
5346,134,100110,3463,7829
5347,223,100096,3108,3362
5348,140,100117,862,1057
5349,220,100053,1864,2035
5350,191,100105,2385,2568
5351,145,100105,980,6686
5352,191,100097,331,1662
5353,343,100097,281,579
5354,141,100109,3494,4303
5355,131,100039,4440,5699
5356,125,100107,811,1182
5357,150,100111,5573,6265
5358,139,100122,404,8977
5359,138,100084,3774,3798
5360,125,100114,1879,4947
5361,137,100113,2634,5640
5362,125,100118,1977,3408
5363,141,100039,3434,5297
5364,165,100063,3116,3394
5365,138,100124,1525,3123
5366,176,99872,135,157
5367,125,100114,1470,1589
5368,135,100119,3264,6932
5369,144,100112,3053,3683
5370,127,100082,4580,7986
5371,143,100085,937,2738
5372,141,100121,4565,7280
5373,146,100105,1385,3021
5374,127,100096,2585,2810
5375,182,100089,6,1280
5376,155,100057,1312,1981
5377,134,100118,1638,4450
5378,125,100088,2590,2990
5379,128,100099,665,9191
5380,151,100019,222,648
5381,129,100091,1596,7101
5382,134,100102,1236,1557
5383,128,100095,8158,9069
5384,145,100085,2059,2546
5385,126,100116,931,2114
5386,163,100102,2836,3070
5387,153,100112,1645,1735
5388,134,100114,807,2471
5389,136,100003,745,1274
5390,168,100112,76,3524
5391,176,99963,910,2528
5392,162,99962,1141,1676
5393,155,100094,2005,2353
5394,195,100099,1269,1312
5395,144,100061,2389,5201
5396,139,100058,445,2256
5397,129,100079,4689,5724
5398,175,100122,259,2554
5399,129,100091,3414,3837
5400,150,99969,4052,5090
5401,135,100124,145,2391
5402,128,100083,4932,6279
5403,181,100097,2122,2563
5404,245,99935,894,1165
5405,165,100082,1491,1695
5406,134,100093,811,1554
5407,140,100089,904,6409
5408,128,100112,348,3609
5409,254,100119,779,832
5410,217,100111,4730,4846
5411,183,99973,314,1483
5412,163,100122,77,590
5413,138,100101,3582,5873
5414,132,100122,2966,8578
5415,189,100110,1381,1920
5416,150,100117,910,1152
5417,220,100121,1207,2641
5418,148,100122,5347,6209
5419,179,100105,241,1280
5420,130,100107,469,2600
5421,126,100123,291,3780
5422,133,100124,2268,5296
5423,266,100105,679,1380
5424,160,100116,2745,4537
5425,149,100124,2446,5825
5426,162,100120,3879,6999
5427,130,100118,43,2949
5428,141,100076,351,1253
5429,131,100124,4382,6394
5430,154,100121,3400,4266
5431,136,100123,2420,3310
5432,169,100071,1902,2054
5433,177,100073,685,1688
5434,125,100122,10144,10284
5435,161,100086,2464,5503
5436,132,100096,6314,6761
5437,129,100099,1745,2952
5438,153,100118,894,2086
5439,130,100103,36,1356
5440,134,100102,1850,2256
5441,141,99738,1127,1213
5442,152,100094,38,2638
5443,150,100108,3556,4901
5444,129,100095,8192,8917
5445,129,100087,3703,4125
5446,170,100096,1038,1747
5447,161,100066,4912,5416
5448,145,100123,3815,5440
5449,125,100067,952,5210
5450,132,100072,85,748
5451,150,100073,122,1671
5452,133,100110,805,1425
5453,352,100028,629,1419
5454,144,100123,666,4561
5455,144,100106,641,707
5456,129,100101,3300,6560
5457,132,100117,1359,8000
5458,134,100111,270,2767
5459,134,100087,3469,4302
5460,125,100105,5571,6585
5461,366,99829,877,1001
5462,134,100103,1932,2455
5463,138,100122,974,5153
5464,150,100123,1159,4184
5465,181,100092,937,1439
5466,618,100103,37,174
5467,130,100112,2231,2770
5468,151,100098,3310,5715
5469,135,100095,3859,5267
5470,140,100097,7411,8071
5471,148,100104,1958,4589
5472,251,100115,147,518
5473,182,100122,309,2954
5474,127,100093,2839,4591
5475,154,100093,2413,3205
5476,142,100077,1957,5260
5477,155,100085,2164,2625
5478,161,100107,5834,9067
5479,138,100026,2617,4342
5480,245,100113,1885,2165
5481,135,100075,5078,5152
5482,233,100119,1545,2261
5483,127,100108,1224,4353
5484,127,100124,525,6592
5485,131,100099,5585,7259
5486,137,100104,1576,3484
5487,154,99944,777,957
5488,139,100094,21,4518
5489,127,100037,376,1096
5490,134,100091,1297,4202
5491,129,100086,81,185
5492,130,100119,427,1962
5493,141,100040,1614,2856
5494,141,100115,3771,4086
5495,197,99922,652,811
5496,137,100111,4096,6649
5497,141,100116,1570,3493
5498,173,100114,1876,2110
5499,214,100110,366,2373
5500,143,100047,959,1580
5501,168,100124,689,2399
5502,184,100088,1023,2304
5503,178,100058,3404,3790
5504,137,100025,3352,4118
5505,133,100122,2915,4985
5506,154,100011,1911,1912
5507,138,100124,3315,3839
5508,128,100104,1817,2901
5509,153,100122,1994,2624
5510,147,100109,162,1549
5511,125,100113,356,3532
5512,127,100116,6017,7931
5513,150,100124,869,1118
5514,214,100098,2699,3036
5515,130,100123,1782,4346
5516,130,100086,301,3912
5517,132,100028,898,1762
5518,147,100120,1568,1605
5519,171,99901,106,1287
5520,239,100122,1967,2018
5521,131,100086,2499,3217
5522,139,100121,2710,5706
5523,128,100059,2444,4012
5524,157,100103,1786,4445
5525,140,100121,437,1849
5526,140,100116,203,3925
5527,134,100107,1146,2423
5528,199,100103,858,5027
5529,130,99963,559,1091
5530,131,100123,1585,2546
5531,131,100050,1677,2002
5532,168,100093,652,1044
5533,158,100115,2647,4230
5534,135,100109,7289,7331
5535,137,100113,3123,9352
5536,147,100118,1368,5187
5537,174,100106,278,3383
5538,150,100111,3156,3183
5539,272,100069,1494,1924
5540,270,100059,1121,1560
5541,366,100060,92,587
5542,134,100088,3465,8770
5543,128,100117,615,5588
5544,155,100092,519,3831
5545,151,100103,1560,2979
5546,129,100062,5120,6902
5547,140,100105,1398,6392
5548,127,100090,382,5067
5549,127,100085,967,2647
5550,133,100122,6649,7040
5551,130,100123,421,7883
5552,179,100062,726,767
5553,200,100122,2423,2612
5554,136,100117,815,6632
5555,135,100121,4860,5844
5556,283,100097,100,813
5557,156,99972,403,777
5558,137,100112,939,2285
5559,206,100108,988,1340
5560,147,100098,1171,7404
5561,132,100109,1136,2591
5562,127,100120,4084,6304
5563,131,100114,2572,4011
5564,131,100117,228,821
5565,131,100124,1574,7098
5566,163,100117,558,1188
5567,128,100058,877,2604
5568,155,100121,4245,4752
5569,191,100102,285,2611
5570,140,100114,963,3144
5571,164,100084,377,1977
5572,133,100118,176,5603
5573,137,100111,539,1643
5574,128,100084,1610,4886
5575,131,100113,876,8200
5576,320,100072,392,731
5577,158,100112,1302,2807
5578,199,99979,1066,1156
5579,143,100093,302,323
5580,142,100116,4983,9886
5581,150,100028,658,824
5582,239,100121,423,1611
5583,192,100057,1623,2300
5584,128,99999,1014,1601
5585,127,100098,3696,7754
5586,142,100105,3178,4962
5587,132,100119,9080,9431
5588,348,100009,106,566
5589,244,100118,534,1130
5590,143,100092,359,2462
5591,145,100121,766,4410
5592,138,100051,1652,3129
5593,129,100116,686,2014
5594,140,100124,1739,4598
5595,138,100091,424,850
5596,143,100120,6055,6304
5597,125,100109,2237,2839
5598,131,100119,3426,4916
5599,130,100118,3104,5869
5600,131,100090,1187,7287
5601,158,100056,1435,1500
5602,248,99725,558,890
5603,319,100099,62,186
5604,126,100115,3721,6936
5605,129,100024,1101,3990
5606,131,100121,2062,6846
5607,141,100077,3338,3501
5608,155,100074,5890,6455
5609,145,100065,36,1055
5610,280,100095,439,451
5611,127,100100,1162,3563
5612,129,100108,7412,7576
5613,158,100113,1734,4564
5614,129,100115,3459,4471
5615,146,100065,2043,3278
5616,128,100098,5688,5759
5617,135,100118,1824,3199
5618,165,100117,4565,4959
5619,129,100123,4607,7355
5620,286,100077,329,1099
5621,125,100110,2511,3311
5622,159,100111,1351,1857
5623,130,100106,5758,7398
5624,140,100108,964,1589
5625,125,100118,2579,3375
5626,160,100097,3697,7152
5627,138,100098,4748,5278
5628,168,100115,1759,4873
5629,135,100099,3185,7617
5630,127,100062,635,1109
5631,137,100111,1158,1876
5632,165,100088,2612,5811
5633,148,100115,285,2087
5634,146,99960,1139,1754
5635,150,100124,5555,6853
5636,142,100088,3677,9268
5637,289,100049,813,1134
5638,130,100101,3534,3575
5639,216,100078,27,788
5640,125,100119,3118,4891
5641,138,100058,4290,4753
5642,125,100098,423,1219
5643,346,100040,193,1101
5644,128,100104,4020,6930
5645,165,100120,791,1578
5646,129,100109,7953,9311
5647,144,100096,68,1063
5648,125,100124,474,4006
5649,172,100117,1699,4011
5650,154,100104,193,3747
5651,127,100120,957,4431
5652,185,100104,794,1463
5653,127,100124,543,5884
5654,136,100095,2162,3430
5655,140,100109,3392,6145
5656,148,100095,1295,1860
5657,134,100116,1804,4428
5658,125,100053,204,2510
5659,150,100054,1000,1414
5660,136,100064,1777,6063
5661,158,100120,388,6489
5662,214,100107,1380,1893
5663,409,100050,129,511
5664,133,100114,2740,2835
5665,215,100124,267,867
5666,255,99808,48,1025
5667,128,100111,6637,8491
5668,125,100123,8112,10540
5669,155,100093,3375,7746
5670,176,100108,5,669
5671,126,100122,3158,7526
5672,126,100098,3011,6079
5673,136,100120,699,1407
5674,144,100116,6539,6920
5675,155,100073,966,4369
5676,173,100112,2294,4146
5677,150,100098,488,603
5678,171,100000,2683,2876
5679,171,100025,480,1314
5680,156,100058,562,1163
5681,142,100123,202,1146
5682,130,100101,6,2697
5683,153,100121,1896,2010
5684,145,100108,2790,3446
5685,126,100108,4371,4964
5686,192,100102,3935,4234
5687,147,100116,617,3216
5688,136,100102,3461,4111
5689,146,100063,2214,5708
5690,135,100123,39,1409
5691,147,100102,3042,5341
5692,135,100107,560,1273
5693,136,100117,1153,1806
5694,130,100123,4456,4881
5695,234,100094,1448,1813
5696,125,100123,528,1200
5697,128,100089,3099,4039
5698,142,100018,624,2879
5699,135,100100,2744,3504
5700,284,100056,541,1390
5701,125,100082,4751,6661
5702,140,100118,8566,9028
5703,184,100122,1111,5540
5704,147,100116,6076,7782
5705,137,100109,846,2772
5706,170,100115,305,718
5707,131,100105,5660,8630
5708,141,100096,301,1350
5709,148,100091,185,2839
5710,156,100122,2455,4501
5711,142,100084,1388,8095
5712,156,100118,3096,3615
5713,141,100116,1385,2402
5714,167,100065,1651,3327
5715,169,100108,2308,4292
5716,152,100091,3747,6187
5717,144,100109,707,5117
5718,149,100105,2892,3703
5719,125,100124,4077,5694
